learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
16588.0,5.25,2.9648284220861064E-6,16588.0,0.7914406268836649,0.3638031836417151,0.86,0.5286195286195287,0.8716483516483516,3.761904761904762,0.7051861616651154,0.9493670886075949,0.43261177620327396,16588.0,4142776.0,10.0,0.0,99563.9,74.3986932382254,395144.8,10901.299703144472,149.4,4.245782220824175,75.2,2.1228911104120876,75.2,2.1228911104120876,14.8,0.4163331998932266,0.0,0.0,0.0,0.0,1.0,0.0
18096.0,5.71875,3.5044561243719522E-6,18096.0,0.8353569694026226,0.3025874699144246,0.79,0.42560175054704613,0.8955301455301455,2.4482758620689653,0.6455285736418276,0.9295774647887324,0.1469898989898992,18096.0,4449952.0,10.0,0.0,108600.59999999999,55.10922487811527,425119.2,9195.108222189545,160.4,4.4427218884123025,80.7,2.2213609442061513,80.7,2.2213609442061513,15.1,0.37859388972001823,0.0,0.0,0.0,0.0,1.0,0.0
19604.0,6.21875,4.12197680109077E-6,19604.0,0.7353827606992164,0.2355448687683821,0.82,0.28172386272944894,0.7239300783604581,3.761904761904762,0.4817338586278975,0.9746835443037974,0.2677484955384933,19604.0,4774016.0,10.0,0.0,117629.6,64.50050818059918,456573.60000000003,10743.83526307063,174.8,5.4032911781205675,87.9,2.7016455890602837,87.9,2.7016455890602837,15.3,0.44845413490245695,0.0,0.0,0.0,0.0,1.0,0.0
21112.0,6.734375,4.807517430486365E-6,21112.0,0.8788981288981289,0.3948502240482037,0.82,0.49438202247190993,0.875182127246236,2.8461538461538463,0.70342198913774,0.918918918918919,0.2694809688581312,21112.0,5139272.0,10.0,0.0,126670.5,81.32025168021364,492081.6,10980.747454016455,187.2,4.7837688535760625,94.1,2.3918844267880313,94.1,2.3918844267880313,15.700000000000001,0.36666666666666664,0.0,0.0,0.0,0.0,1.0,0.0
22620.0,7.25,5.539380492539041E-6,22620.0,0.9339356295878035,0.4976486411982099,0.88,0.6612083568605308,0.8874666666666666,3.347826086956522,0.8255518490372963,0.922077922077922,0.5153722549544725,22620.0,5486536.0,10.0,0.0,135684.3,93.58003704494553,525885.6,10689.692816706922,201.0,4.268749491621898,101.0,2.134374745810949,101.0,2.134374745810949,15.700000000000001,0.36666666666666664,0.0,0.0,0.0,0.0,1.0,0.0
24128.0,7.765625,6.317653492765708E-6,24128.0,0.8227294803302574,0.3787495248558089,0.83,0.5240761478163494,0.8848955803788247,2.4482758620689653,0.6849523971080261,0.971830985915493,0.3132831073162563,24128.0,5834456.0,10.0,0.0,144730.3,86.83253998358082,559800.0,10506.92561440627,214.0,4.7539457296018846,107.5,2.3769728648009423,107.5,2.3769728648009423,15.9,0.40688518719112343,0.0,0.0,0.0,0.0,1.0,0.0
25636.0,8.28125,7.14108147399707E-6,25636.0,0.8453947368421053,0.3241862838324049,0.83,0.44733420026007786,0.8356860530773574,3.1666666666666665,0.6326288787635402,0.9605263157894737,0.31357379114821216,25636.0,6172968.0,10.0,0.0,153775.8,89.0911892388912,592922.4000000001,11027.27743894909,224.6,5.438954147832304,112.8,2.719477073916152,112.8,2.719477073916152,16.1,0.34801021696368506,0.0,0.0,0.0,0.0,1.0,0.0
27144.0,8.828125,8.055988033043427E-6,27144.0,0.8005333333333333,0.35653871167337975,0.8,0.40298507462686595,0.8064692982456141,3.0,0.6362389488234746,0.92,0.1943009795191452,27144.0,6466824.0,10.0,0.0,162789.69999999998,98.36915166859981,621406.4,11592.747329640584,238.4,5.8122476050338925,119.7,2.9061238025169462,119.7,2.9061238025169462,16.599999999999998,0.45215533220835125,0.0,0.0,0.0,0.0,1.0,0.0
28652.0,9.390625,9.050990952851457E-6,28652.0,0.8508771929824561,0.34031008864874335,0.82,0.4047619047619044,0.840956340956341,3.1666666666666665,0.600164451147394,0.9605263157894737,0.2733042130477663,28652.0,6837608.0,10.0,0.0,171831.6,107.00085150232329,657654.4,12491.73304870065,250.4,6.1899560221018985,125.7,3.0949780110509493,125.7,3.0949780110509493,16.8,0.4163331998932265,0.0,0.0,0.0,0.0,1.0,0.0
30160.0,9.96875,1.0122178064193575E-5,30160.0,0.9330922242314648,0.4322783388237998,0.9,0.6632996632996634,0.8974358974358975,3.761904761904762,0.7767725068681051,0.9746835443037974,0.5981881161737277,30160.0,7162192.0,10.0,0.0,180868.8,98.14771180895255,689423.2,13809.886697419191,260.4,6.352952069707435,130.7,3.1764760348537173,130.7,3.1764760348537173,17.099999999999998,0.37859388972001823,0.0,0.0,0.0,0.0,1.0,0.0
30162.0,10.296875,1.0730149127387751E-5,30162.0,0.9353146853146853,0.45107247255542043,0.9,0.6770025839793282,0.8974358974358975,3.5454545454545454,0.7874303906039061,0.9743589743589743,0.5982149993339549,30162.0,7162192.0,10.0,0.0,180880.1,98.62763304470086,689423.2,13809.886697419191,260.4,6.352952069707435,130.7,3.1764760348537173,130.7,3.1764760348537173,17.099999999999998,0.37859388972001823,0.0,0.0,0.0,0.0,1.0,0.0
