time,Average Publishing Delay
17900,25.56983240223464
18000,25.427777777777777
18100,25.287292817679557
18200,25.14835164835165
18300,25.010928961748633
18400,24.875
18500,25.008108108108107
18600,25.677419354838708
18700,25.540106951871657
18800,25.404255319148938
18900,25.26984126984127
19000,25.13684210526316
19100,25.005235602094242
19200,24.875
19300,25.002590673575128
19400,25.644329896907216
19500,25.512820512820515
19600,25.382653061224488
19700,25.253807106598984
19800,25.126262626262626
19900,25.0
20000,24.875
20100,24.997512437810947
20200,25.613861386138613
20300,25.48768472906404
20400,25.362745098039216
20500,25.2390243902439
20600,25.116504854368934
20700,24.995169082125603
20800,24.875
20900,24.992822966507177
21000,25.585714285714285
21100,25.46445497630332
21200,25.34433962264151
21300,25.225352112676056
21400,25.10747663551402
21500,24.990697674418605
21600,24.875
21700,24.98847926267281
21800,25.559633027522935
21900,25.442922374429223
22000,25.327272727272728
22100,25.212669683257918
22200,25.0990990990991
22300,24.986547085201792
22400,24.875
22500,24.984444444444446
22600,25.535398230088497
22700,25.422907488986784
22800,25.31140350877193
22900,25.200873362445414
23000,25.091304347826085
23100,24.982683982683984
23200,24.875
23300,24.98068669527897
23400,25.512820512820515
23500,25.404255319148938
23600,25.296610169491526
23700,25.189873417721518
23800,25.084033613445378
23900,24.97907949790795
24000,24.875
24100,24.977178423236513
24200,25.49173553719008
24300,25.386831275720166
24400,25.2827868852459
24500,25.179591836734694
24600,25.077235772357724
24700,24.975708502024293
24800,24.875
24900,24.973895582329316
25000,25.472
25100,25.37051792828685
25200,25.26984126984127
25300,25.1699604743083
25400,25.070866141732285
25500,24.972549019607843
25600,24.875
25700,24.970817120622566
25800,25.453488372093023
25900,25.355212355212355
26000,25.25769230769231
26100,25.160919540229884
26200,25.064885496183205
26300,24.96958174904943
26400,24.875
26500,24.967924528301886
26600,25.43609022556391
26700,25.34082397003745
26800,25.246268656716417
26900,25.152416356877325
27000,25.05925925925926
27100,24.96678966789668
27200,24.875
27300,24.965201465201464
27400,25.419708029197082
27500,25.327272727272728
27600,25.235507246376812
27700,25.144404332129962
27800,25.053956834532375
27900,24.96415770609319
28000,24.875
28100,24.962633451957295
28200,25.404255319148938
28300,25.314487632508833
28400,25.225352112676056
28500,25.13684210526316
28600,25.04895104895105
28700,24.961672473867594
28800,24.875
28900,24.96020761245675
29000,25.389655172413793
29100,25.302405498281786
29200,25.215753424657535
29300,25.129692832764505
29400,25.04421768707483
29500,24.959322033898307
29600,24.875
29700,24.957912457912457
29800,25.375838926174495
29900,25.29096989966555
30000,25.206666666666667
30100,25.122923588039868
