time,SSE unbounded Info Loss
19400,1562933869.1712434
19500,1569707635.5341048
19600,1576518482.7264092
19700,1585047434.7956898
19800,1593617301.3552492
19900,1601508129.91718
20000,1610429141.8931413
20100,1617390194.1909246
20200,1626301078.1964424
20300,1634788464.0834894
20400,1643789334.6919358
20500,1651742038.3606086
20600,1660246043.1604404
20700,1668131174.8171682
20800,1676762797.4315095
20900,1685178822.2957413
21000,1692420589.2782788
21100,1700068082.3737507
21200,1707102070.2004538
21300,1716056401.2920382
21400,1725061398.2968602
21500,1733481532.0919628
21600,1741897063.0241728
21700,1749744416.6867106
21800,1759390958.440102
21900,1766415489.3750527
22000,1774973736.4775336
22100,1784545257.2528315
22200,1793688639.8017607
22300,1802215676.5977025
22400,1811391247.1070876
22500,1819790915.9191391
22600,1826442126.6076272
22700,1833785472.5933797
22800,1841815997.3808649
22900,1849270954.2844896
23000,1856161098.2023182
23100,1864753259.007174
23200,1872765554.8650112
23300,1880790326.8235228
23400,1888706561.3797138
23500,1896108051.9815347
23600,1904431359.3686666
23700,1911911893.4260395
23800,1918852315.260567
23900,1927662591.9544084
24000,1935972543.2415287
24100,1944461698.0274365
24200,1953042374.917625
24300,1960016153.303998
24400,1968432712.3697176
24500,1977351511.7203345
24600,1985529527.856448
24700,1993223031.0319955
24800,2000808572.657025
24900,2009861613.1929004
25000,2018244557.8706522
25100,2026851759.1454186
25200,2034959616.5273705
25300,2043872840.1846912
25400,2052077985.9727724
25500,2060545137.420866
25600,2069922649.384365
25700,2077796606.7989938
25800,2085553073.9739141
25900,2093540544.8363519
26000,2102652464.4789546
26100,2109928660.0066733
26200,2118247872.4345114
26300,2126302227.2919652
26400,2134964337.280924
26500,2142268310.6656485
26600,2151537066.614518
26700,2159649793.8418994
26800,2167928430.9777
26900,2176528086.5543385
27000,2185100189.0527143
27100,2194638552.159982
27200,2202846851.721248
27300,2210499803.362999
27400,2219088402.62609
27500,2226773722.089098
27600,2234815842.8521266
27700,2242372146.787634
27800,2252681243.4132466
27900,2261816106.335415
28000,2271149519.260708
28100,2279742534.931126
28200,2288554059.0567603
28300,2296337445.230337
28400,2304672369.5685525
28500,2313549854.963301
28600,2322443688.3648605
28700,2329902127.2542987
28800,2337315431.7095547
28900,2345306551.338397
29000,2352702911.566063
29100,2362332891.0584817
29200,2370355045.984205
29300,2379720258.7247586
29400,2388383657.6169405
29500,2397834171.4508977
29600,2405424059.0648375
29700,2414244786.0481567
29800,2422746432.5851345
29900,2430670157.5560336
30000,2438857197.9912777
30100,2445785600.3566556
