learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
16588.0,7.578125,4.133464503360706E-6,16588.0,0.5515370705244123,0.037273040927053025,0.79,0.0,0.3973626373626374,3.761904761904762,0.0,1.0,0.14912554958475818,16588.0,3680232.0,10.0,0.0,99563.9,74.3986932382254,350206.4,34979.6312194524,142.79999999999998,3.9152124960069403,71.89999999999999,1.9576062480034702,71.89999999999999,1.9576062480034702,11.2,0.85374989832438,0.0,0.0,0.0,0.0,1.0,0.0
18096.0,8.234375,4.810680952181833E-6,18096.0,0.4084507042253521,0.022484507148352595,0.71,0.0,0.4553014553014553,2.4482758620689653,0.0,1.0,-0.17770197486535041,18096.0,3988968.0,10.0,0.0,108600.59999999999,55.10922487811527,380255.99999999994,35205.028145927616,155.2,3.4953937943782205,78.1,1.7476968971891103,78.1,1.7476968971891103,11.6,0.669991708074726,0.0,0.0,0.0,0.0,1.0,0.0
19604.0,8.890625,5.543650638881244E-6,19604.0,0.3741258741258741,0.01443882490593007,0.78,0.0,0.3333333333333333,3.5454545454545454,0.0,1.0,0.1053972204936736,19604.0,4317368.0,10.0,0.0,117629.6,64.50050818059918,412281.6,36310.64247150322,167.2,3.7765357435382785,84.1,1.8882678717691392,84.1,1.8882678717691392,11.799999999999999,0.5734883511361751,0.0,0.0,0.0,0.0,1.0,0.0
21112.0,9.640625,6.448165093186416E-6,21112.0,0.41632016632016633,0.014639605223077667,0.74,0.0,0.3909664885866926,2.8461538461538463,0.0,1.0,-0.054991351143571045,21112.0,4661832.0,10.0,0.0,126670.5,81.32025168021364,445754.4,36190.34304194053,179.00000000000003,3.4769079494414132,90.00000000000001,1.7384539747207066,90.00000000000001,1.7384539747207066,12.5,0.4533823502911814,0.0,0.0,0.0,0.0,1.0,0.0
22620.0,10.375,7.405614241078083E-6,22620.0,0.38659543467702767,0.017283729718743257,0.71,0.0,0.3997194950911641,2.4482758620689653,0.0,1.0,-0.1713928571428571,22620.0,5039648.0,10.0,0.0,135684.3,93.58003704494553,482612.8,35402.75227869532,192.6,3.624607258418183,96.8,1.8123036292090915,96.8,1.8123036292090915,12.799999999999997,0.5333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
24128.0,11.125,8.447220930570944E-6,24128.0,0.5278167367928939,0.02688269722156378,0.69,0.0,0.46577380952380953,2.225806451612903,0.0,1.0,-0.25203883495145646,24128.0,5368400.0,10.0,0.0,144730.3,86.83253998358082,514539.2,34749.4965580798,207.0,3.055050463303894,104.0,1.527525231651947,104.0,1.527525231651947,13.0,0.5773502691896257,0.0,0.0,0.0,0.0,1.0,0.0
25636.0,11.90625,9.615346821697636E-6,25636.0,0.46478174603174605,0.016138030568956407,0.72,0.0,0.35742518351214003,2.5714285714285716,0.0,1.0,-0.1296946805162105,25636.0,5779656.0,10.0,0.0,153775.8,89.0911892388912,554688.0,34651.90354367275,221.20000000000002,3.0615900008546757,111.10000000000001,1.5307950004273378,111.10000000000001,1.5307950004273378,13.1,0.5666666666666665,0.0,0.0,0.0,0.0,1.0,0.0
27144.0,12.703125,1.0883139556325559E-5,27144.0,0.5400219298245614,0.02497508070159815,0.76,0.0,0.5553728070175439,3.1666666666666665,0.0,1.0,0.03330464460602453,27144.0,6149792.0,10.0,0.0,162789.69999999998,98.36915166859981,591018.4,34931.371752560124,230.8,3.002961501214721,115.9,1.5014807506073604,115.9,1.5014807506073604,13.399999999999999,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.0
28652.0,13.546875,1.2294776032730524E-5,28652.0,0.4758771929824561,0.019472354492853894,0.76,0.0,0.5478170478170478,3.1666666666666665,0.0,1.0,0.031208791208791307,28652.0,6467128.0,10.0,0.0,171831.6,107.00085150232329,621885.6,34916.05315203245,243.8,2.8000000000000003,122.4,1.4000000000000001,122.4,1.4000000000000001,13.6,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
30160.0,14.265625,1.3564667735610986E-5,30160.0,0.4978902953586498,0.018303125675702026,0.79,0.0,0.3927738927738928,3.761904761904762,0.0,1.0,0.15630744638337557,30160.0,6829536.0,10.0,0.0,180868.8,98.14771180895255,657148.0,35675.9309936919,258.40000000000003,1.9787762772874433,129.70000000000002,0.9893881386437217,129.70000000000002,0.9893881386437217,13.9,0.348010216963685,0.0,0.0,0.0,0.0,1.0,0.0
30162.0,14.59375,1.4144443686948056E-5,30162.0,0.49533799533799533,0.017600581599443166,0.78,0.0,0.3927738927738928,3.5454545454545454,0.0,1.0,0.11619072988811935,30162.0,6830040.0,10.0,0.0,180880.1,98.62763304470086,657198.4,35682.791974470456,258.40000000000003,1.9787762772874433,129.70000000000002,0.9893881386437217,129.70000000000002,0.9893881386437217,13.9,0.348010216963685,0.0,0.0,0.0,0.0,1.0,0.0
